year,month,day,hour,총생활인구수
2020,2,27,9,39509.1135999999
2020,2,27,10,38581.6148
2020,2,27,11,38122.0657999999
2020,2,27,12,37619.9247
2020,2,27,13,36697.5829999999
2020,2,27,14,36680.5641
2020,2,27,15,37107.7701999999
2020,2,27,16,36826.3519999999
2020,2,27,17,37295.1685
2020,2,27,18,37927.1529
2020,2,27,19,38875.6561
2020,2,27,20,38863.9254999999
2020,2,27,21,39435.9849
2020,2,27,22,40135.9519
2020,2,27,23,43065.8611
2020,2,28,0,43600.1171
2020,2,28,1,43589.1194
2020,2,28,2,43590.4051
2020,2,28,3,43711.7100999999
2020,2,28,4,43826.2022999999
2020,2,28,5,43575.8911999999
2020,2,28,6,43489.1521999999
2020,2,28,7,42653.3743
2020,2,28,8,40583.9717999999
2020,2,28,9,39610.7768
2020,2,28,10,38911.2641
2020,2,28,11,38482.7159
2020,2,28,12,38225.8363
2020,2,28,13,37722.7339999999
2020,2,28,14,37410.7532999999
2020,2,28,15,37488.5958
2020,2,28,16,37455.595
2020,2,28,17,38233.2667
2020,2,28,18,38241.159
2020,2,28,19,38821.8867
2020,2,28,20,38907.4084999999
2020,2,28,21,38987.3199
2020,2,28,22,39568.6371999999
2020,2,28,23,43045.891
2020,2,29,0,43367.3543999999
2020,2,29,1,43451.1028
2020,2,29,2,43528.9859
2020,2,29,3,43668.3802
2020,2,29,4,43876.0740999999
2020,2,29,5,43721.3957999999
2020,2,29,6,43667.5618
2020,2,29,7,43388.5037
2020,2,29,8,42872.2050999999
2020,2,29,9,42236.2324999999
2020,2,29,10,42089.8929999999
2020,2,29,11,41552.2154
2020,2,29,12,41286.9403
2020,2,29,13,40854.1336999999
2020,2,29,14,40426.7865999999
2020,2,29,15,40011.7877
2020,2,29,16,39804.2502
2020,2,29,17,39539.4478
2020,2,29,18,39371.8251
2020,2,29,19,39168.3877999999
2020,2,29,20,39420.2761
2020,2,29,21,39685.6662
2020,2,29,22,40298.2197
2020,2,29,23,42721.2801
2020,3,1,0,42958.9256
2020,3,1,1,42890.569
2020,3,1,2,42876.0383
2020,3,1,3,42960.8646
2020,3,1,4,43154.6385999999
2020,3,1,5,43169.9168999999
2020,3,1,6,43004.2882
2020,3,1,7,42709.519
2020,3,1,8,42411.5766
2020,3,1,9,42164.3779999999
2020,3,1,10,42095.1402
2020,3,1,11,41608.3240999999
2020,3,1,12,41171.0775999999
2020,3,1,13,40851.2073999999
2020,3,1,14,40560.2428
2020,3,1,15,40587.4475
2020,3,1,16,40401.6439
2020,3,1,17,39895.6209999999
2020,3,1,18,39799.3479999999
2020,3,1,19,39991.7107
2020,3,1,20,40219.4498
2020,3,1,21,40741.5783999999
2020,3,1,22,40950.2218999999
2020,3,1,23,43643.3674
2020,3,2,0,43837.9283999999
2020,3,2,1,43730.6760999999
2020,3,2,2,43711.3746
2020,3,2,3,43770.8280999999
2020,3,2,4,44095.4741999999
2020,3,2,5,43848.5461
2020,3,2,6,43682.7693
2020,3,2,7,42888.0991999999
2020,3,2,8,40742.9547
2020,3,2,9,39453.2693999999
2020,3,2,10,38658.1949
2020,3,2,11,38181.5893999999
2020,3,2,12,38155.1678
2020,3,2,13,37212.5322
2020,3,2,14,36638.7058
2020,3,2,15,36537.7917999999
2020,3,2,16,36562.3101
2020,3,2,17,37252.7873
2020,3,2,18,37752.6393
2020,3,2,19,38945.2807
2020,3,2,20,38748.3254
2020,3,2,21,39353.9334999999
2020,3,2,22,40125.5613
2020,3,2,23,43506.1330999999
2020,3,3,0,43430.8537
2020,3,3,1,43401.1178999999
2020,3,3,2,43525.4916
2020,3,3,3,43643.633
2020,3,3,4,43873.4366999999
2020,3,3,5,43787.8058
2020,3,3,6,43441.5973
2020,3,3,7,42706.2589
2020,3,3,8,40391.1785
2020,3,3,9,39228.0232
2020,3,3,10,38415.3799999999
2020,3,3,11,38012.0095999999
2020,3,3,12,37779.3959
2020,3,3,13,36780.0337999999
2020,3,3,14,36394.9273
2020,3,3,15,36192.0039
2020,3,3,16,36210.5129999999
2020,3,3,17,37124.7405999999
2020,3,3,18,37786.7427
2020,3,3,19,38440.3678999999
2020,3,3,20,38756.9294999999
2020,3,3,21,39014.7105999999
2020,3,3,22,40039.8044
2020,3,3,23,43315.3499
2020,3,4,0,43476.913
2020,3,4,1,43615.5846999999
2020,3,4,2,43847.9694999999
2020,3,4,3,43825.1708999999
2020,3,4,4,44005.7422999999
2020,3,4,5,43910.9541
2020,3,4,6,43551.3897999999
2020,3,4,7,42757.1719999999
2020,3,4,8,40842.4081
2020,3,4,9,39447.3577
2020,3,4,10,38683.7716
2020,3,4,11,38152.4155
2020,3,4,12,37959.4043
2020,3,4,13,37058.6691999999
2020,3,4,14,36464.7653999999
2020,3,4,15,36388.7958
2020,3,4,16,36512.0529
2020,3,4,17,37164.6048
2020,3,4,18,37816.4463
2020,3,4,19,38630.8171999999
2020,3,4,20,38769.1771
2020,3,4,21,39228.7243
2020,3,4,22,40164.0130999999
2020,3,4,23,43902.0618
2020,3,5,0,43838.7701
2020,3,5,1,43735.8099
2020,3,5,2,43800.6996999999
2020,3,5,3,43904.4591
2020,3,5,4,44020.7666
2020,3,5,5,43545.207
2020,3,5,6,43694.4185999999
2020,3,5,7,42456.8975999999
2020,3,5,8,40462.7143
2020,3,5,9,39190.6915999999
2020,3,5,10,38584.786
2020,3,5,11,38307.0461999999
2020,3,5,12,37922.2313999999
2020,3,5,13,37005.4749
2020,3,5,14,36485.9498
2020,3,5,15,36620.7252999999
2020,3,5,16,36538.8214
2020,3,5,17,37260.3954
2020,3,5,18,37807.9671
2020,3,5,19,38673.8026
2020,3,5,20,38837.446
2020,3,5,21,39150.3957
2020,3,5,22,39924.9600999999
2020,3,5,23,43157.2321999999
2020,3,6,0,43463.1907999999
2020,3,6,1,41693.4149
2020,3,6,2,42338.7226
2020,3,6,3,42518.3179
2020,3,6,4,42703.8499
2020,3,6,5,42641.9558
2020,3,6,6,42699.1554
2020,3,6,7,41951.5255
2020,3,6,8,40274.32
2020,3,6,9,39262.9815999999
2020,3,6,10,38558.4386999999
2020,3,6,11,37743.2917999999
2020,3,6,12,37550.5291
2020,3,6,13,37070.5552
2020,3,6,14,37057.4999
2020,3,6,15,36763.2336999999
2020,3,6,16,36780.2376
2020,3,6,17,37382.6154
2020,3,6,18,37697.2359999999
2020,3,6,19,38425.3488
2020,3,6,20,38483.4147
2020,3,6,21,38499.7571
2020,3,6,22,39363.6816
2020,3,6,23,42957.2313999999
2020,3,7,0,42917.504
2020,3,7,1,43085.5083999999
2020,3,7,2,43175.7428999999
2020,3,7,3,43333.8519999999
2020,3,7,4,43414.1632
2020,3,7,5,43344.9522999999
2020,3,7,6,43129.9862999999
2020,3,7,7,42954.5094
2020,3,7,8,42449.1397
2020,3,7,9,41680.1347
2020,3,7,10,41201.7171999999
2020,3,7,11,40581.7915999999
2020,3,7,12,39878.9579999999
2020,3,7,13,39713.1949
2020,3,7,14,39025.2563999999
2020,3,7,15,39517.4674
2020,3,7,16,39537.3894
2020,3,7,17,39200.3323
2020,3,7,18,38541.6379999999
2020,3,7,19,38484.3101
2020,3,7,20,38771.6428999999
2020,3,7,21,38780.1918
2020,3,7,22,39397.1486999999
2020,3,7,23,42199.7301999999
2020,3,8,0,42755.8286999999
2020,3,8,1,42862.5524
2020,3,8,2,42866.9286999999
2020,3,8,3,43043.2687999999
2020,3,8,4,43233.0054
2020,3,8,5,43177.3691
2020,3,8,6,42973.0098
2020,3,8,7,42846.8643
2020,3,8,8,42664.4712999999
2020,3,8,9,42383.0377999999
2020,3,8,10,41846.9881
2020,3,8,11,41555.9936999999
2020,3,8,12,41460.1227
2020,3,8,13,41177.9626999999
2020,3,8,14,40829.2071999999
2020,3,8,15,40169.5262
2020,3,8,16,39789.7817999999
2020,3,8,17,39175.3674
2020,3,8,18,39554.6361
2020,3,8,19,39626.6866
2020,3,8,20,40046.6892999999
2020,3,8,21,40249.3433999999
2020,3,8,22,40947.5481999999
2020,3,8,23,43420.5927999999
2020,3,9,0,43379.8669
2020,3,9,1,43527.8779999999
2020,3,9,2,43645.7569
2020,3,9,3,43627.3381999999
2020,3,9,4,43739.8165
2020,3,9,5,43757.1270999999
2020,3,9,6,43500.1534
2020,3,9,7,42562.9493999999
2020,3,9,8,40007.4925999999
2020,3,9,9,38532.6714999999
2020,3,9,10,38115.7361999999
2020,3,9,11,37483.8634
2020,3,9,12,37207.3756999999
2020,3,9,13,36803.4807
2020,3,9,14,36336.7609
2020,3,9,15,36267.7514999999
2020,3,9,16,35607.6768
2020,3,9,17,36796.3084
2020,3,9,18,37484.7039999999
2020,3,9,19,38511.8304999999
2020,3,9,20,38743.0386999999
2020,3,9,21,39284.2892999999
2020,3,9,22,40056.5993
2020,3,9,23,43101.1276999999
2020,3,10,0,43613.527
2020,3,10,1,43589.3750999999
2020,3,10,2,43714.9421
2020,3,10,3,43663.1249
2020,3,10,4,43928.0402
2020,3,10,5,43647.5463999999
2020,3,10,6,43444.1224999999
2020,3,10,7,42765.2091999999
2020,3,10,8,40840.0772
2020,3,10,9,39051.2364
2020,3,10,10,38036.3228999999
2020,3,10,11,37779.0691999999
2020,3,10,12,37397.2085
2020,3,10,13,36443.1623
2020,3,10,14,36220.5212
2020,3,10,15,35984.201
2020,3,10,16,37191.7804
2020,3,10,17,37183.3183999999
2020,3,10,18,38166.8686999999
2020,3,10,19,39035.2465
2020,3,10,20,39259.4657
2020,3,10,21,39435.0150999999
2020,3,10,22,40118.3157999999
2020,3,10,23,43575.1048999999
2020,3,11,0,43568.4248999999
2020,3,11,1,43782.5017999999
2020,3,11,2,43780.2696
2020,3,11,3,43896.3350999999
2020,3,11,4,44097.5932
2020,3,11,5,43900.781
2020,3,11,6,43580.0883
2020,3,11,7,42599.6448999999
2020,3,11,8,40868.9559999999
2020,3,11,9,38964.553
2020,3,11,10,37968.5242
2020,3,11,11,38059.6682999999
2020,3,11,12,37686.1774
2020,3,11,13,37108.6177
2020,3,11,14,37101.9898
2020,3,11,15,36663.0677
2020,3,11,16,35992.4075999999
2020,3,11,17,36875.1062999999
2020,3,11,18,37492.7865999999
2020,3,11,19,38401.5175
2020,3,11,20,38629.8013999999
2020,3,11,21,38844.6011
2020,3,11,22,39673.9335999999
2020,3,11,23,43632.9855
2020,3,12,0,43723.7954
2020,3,12,1,43837.7592
2020,3,12,2,43887.8724
2020,3,12,3,43880.9764
2020,3,12,4,44022.2874
2020,3,12,5,43846.9326
2020,3,12,6,43609.605
2020,3,12,7,42655.0906
2020,3,12,8,40357.8651
2020,3,12,9,39057.2987999999
2020,3,12,10,38244.9746
2020,3,12,11,37790.1037999999
2020,3,12,12,37529.66
2020,3,12,13,37012.7019
2020,3,12,14,36764.6713999999
2020,3,12,15,36654.2117
2020,3,12,16,36254.9152
2020,3,12,17,36140.2140999999
2020,3,12,18,36986.8064
2020,3,12,19,38216.983
2020,3,12,20,38516.6129
2020,3,12,21,38916.9012999999
2020,3,12,22,39957.4225999999
2020,3,12,23,43427.9547
2020,3,13,0,43373.3148999999
2020,3,13,1,43383.9680999999
2020,3,13,2,43320.5196999999
2020,3,13,3,43471.9433999999
2020,3,13,4,43837.2365999999
2020,3,13,5,43762.5869
2020,3,13,6,43452.9225999999
2020,3,13,7,42530.2312
2020,3,13,8,40538.3346
2020,3,13,9,38920.0889
2020,3,13,10,38159.1169999999
2020,3,13,11,37934.9959999999
2020,3,13,12,37989.6142
2020,3,13,13,37280.7212999999
2020,3,13,14,36985.0745
2020,3,13,15,36141.1774999999
2020,3,13,16,36134.2542
2020,3,13,17,36371.5913
2020,3,13,18,37094.6906999999
2020,3,13,19,37957.6849999999
2020,3,13,20,38528.9116999999
2020,3,13,21,38298.1267
2020,3,13,22,39298.3234999999
2020,3,13,23,42684.4927
2020,3,14,0,42783.6696999999
2020,3,14,1,42961.0768
2020,3,14,2,43119.3041999999
2020,3,14,3,43293.2249
2020,3,14,4,43205.5889
2020,3,14,5,43182.9516999999
2020,3,14,6,43039.5288
2020,3,14,7,42910.0893
2020,3,14,8,42204.9524
2020,3,14,9,41433.6246
2020,3,14,10,41010.3231
2020,3,14,11,40594.997
2020,3,14,12,40213.9602999999
2020,3,14,13,40239.7131
2020,3,14,14,40062.4553
2020,3,14,15,39960.3182
2020,3,14,16,39577.3516
2020,3,14,17,39002.5676
2020,3,14,18,38856.707
2020,3,14,19,39132.2649999999
2020,3,14,20,39030.6394999999
2020,3,14,21,39364.0832999999
2020,3,14,22,39852.4279
2020,3,14,23,42760.4245
2020,3,15,0,43205.4974999999
2020,3,15,1,43327.2054999999
2020,3,15,2,43418.169
2020,3,15,3,43439.3640999999
2020,3,15,4,43559.2433999999
2020,3,15,5,43569.8398999999
2020,3,15,6,43390.8390999999
2020,3,15,7,43211.3534999999
2020,3,15,8,42947.9435
2020,3,15,9,42608.5742
2020,3,15,10,42289.695
2020,3,15,11,41579.4769
2020,3,15,12,41212.4357
2020,3,15,13,40410.1348999999
2020,3,15,14,40062.9976
2020,3,15,15,40161.3438
2020,3,15,16,40074.0221999999
2020,3,15,17,39922.1019
2020,3,15,18,39612.0589
2020,3,15,19,39906.6842
2020,3,15,20,40047.3577
2020,3,15,21,40460.4021999999
2020,3,15,22,41151.9254
2020,3,15,23,44218.3289999999
2020,3,16,0,44266.2906999999
2020,3,16,1,44315.6100999999
2020,3,16,2,44339.4086
2020,3,16,3,44288.9357999999
2020,3,16,4,44356.3435
2020,3,16,5,44155.7966
2020,3,16,6,44111.7713999999
2020,3,16,7,43400.1367
2020,3,16,8,40987.8439999999
2020,3,16,9,39248.4614999999
2020,3,16,10,38467.3032
2020,3,16,11,37786.1929999999
2020,3,16,12,37125.0942999999
2020,3,16,13,37183.498
2020,3,16,14,36627.2586
2020,3,16,15,36545.3213
2020,3,16,16,36485.0127999999
2020,3,16,17,36821.8816999999
2020,3,16,18,37701.177
2020,3,16,19,38694.381
2020,3,16,20,38767.6956999999
2020,3,16,21,39601.9668
2020,3,16,22,40546.6197
2020,3,16,23,44161.9092
2020,3,17,0,44221.2402999999
2020,3,17,1,44217.7614
2020,3,17,2,44149.5901
2020,3,17,3,44273.7990999999
2020,3,17,4,44433.8448999999
2020,3,17,5,44105.6777999999
2020,3,17,6,43819.3536
2020,3,17,7,43189.4602999999
2020,3,17,8,41182.232
2020,3,17,9,39687.4807999999
2020,3,17,10,38624.2715
2020,3,17,11,37979.4528999999
2020,3,17,12,38173.5884
2020,3,17,13,37254.9178
2020,3,17,14,36947.4195
2020,3,17,15,37002.0996999999
2020,3,17,16,37472.6721
2020,3,17,17,37250.7297
2020,3,17,18,38098.8902999999
2020,3,17,19,39266.7163999999
2020,3,17,20,39083.9185
2020,3,17,21,39451.0103
2020,3,17,22,40219.0129999999
2020,3,17,23,44144.067
2020,3,18,0,43926.5333
2020,3,18,1,44173.2891
2020,3,18,2,44130.3447
2020,3,18,3,44216.8560999999
2020,3,18,4,44345.2653999999
2020,3,18,5,44081.0403999999
2020,3,18,6,43879.8934999999
2020,3,18,7,43112.4041
2020,3,18,8,40547.8482999999
2020,3,18,9,39354.1613
2020,3,18,10,38394.8396999999
2020,3,18,11,38304.6918
2020,3,18,12,38095.334
2020,3,18,13,36903.4945
2020,3,18,14,36263.264
2020,3,18,15,36067.4355
2020,3,18,16,36689.2091999999
2020,3,18,17,37348.8816
2020,3,18,18,37839.9792
2020,3,18,19,38952.1817
2020,3,18,20,39111.0446999999
2020,3,18,21,39445.3579
2020,3,18,22,40081.3597999999
2020,3,18,23,44054.2678
2020,3,19,0,44076.6852999999
2020,3,19,1,44152.0622999999
2020,3,19,2,44200.5046
2020,3,19,3,44246.1927
2020,3,19,4,44455.9389
2020,3,19,5,44281.8418999999
2020,3,19,6,44061.7344999999
2020,3,19,7,43368.1479
2020,3,19,8,41016.2441
2020,3,19,9,39572.2779999999
2020,3,19,10,38954.4551999999
2020,3,19,11,38932.7765999999
2020,3,19,12,38081.4073999999
2020,3,19,13,38101.419
2020,3,19,14,37278.5909
2020,3,19,15,37079.8534
2020,3,19,16,37118.8370999999
2020,3,19,17,37714.7214
2020,3,19,18,38246.7091999999
2020,3,19,19,38977.6310999999
2020,3,19,20,39497.9371
2020,3,19,21,39889.4674999999
2020,3,19,22,40339.5323999999
2020,3,19,23,43860.1756
2020,3,20,0,43939.906
2020,3,20,1,44127.7114999999
2020,3,20,2,44073.5964
2020,3,20,3,44132.7480999999
2020,3,20,4,44390.5942
2020,3,20,5,44291.2479
2020,3,20,6,43919.432
2020,3,20,7,42808.5564999999
2020,3,20,8,41097.25
2020,3,20,9,39723.0415999999
2020,3,20,10,38613.7048
2020,3,20,11,38370.7969
2020,3,20,12,37810.8882
2020,3,20,13,37330.9202
2020,3,20,14,36578.2474
2020,3,20,15,36220.9953
2020,3,20,16,36805.9797
2020,3,20,17,37745.3545
2020,3,20,18,37892.8242
2020,3,20,19,38940.5418999999
2020,3,20,20,38816.8554
2020,3,20,21,39000.0247999999
2020,3,20,22,39774.9777
2020,3,20,23,42815.7189999999
2020,3,21,0,43254.4153
2020,3,21,1,43529.5706999999
2020,3,21,2,43633.5837
2020,3,21,3,43850.2221999999
2020,3,21,4,44017.9257
2020,3,21,5,44010.4378
2020,3,21,6,43667.5216999999
2020,3,21,7,43650.2814
2020,3,21,8,43119.9332999999
2020,3,21,9,42200.0829
2020,3,21,10,41412.0337999999
2020,3,21,11,40910.6529999999
2020,3,21,12,40553.2937999999
2020,3,21,13,39999.2238
2020,3,21,14,40069.7497
2020,3,21,15,39772.5256
2020,3,21,16,39630.5604
2020,3,21,17,39429.5777999999
2020,3,21,18,39011.4803
2020,3,21,19,38940.3807
2020,3,21,20,38622.2287
2020,3,21,21,38960.506
2020,3,21,22,39549.1022999999
2020,3,21,23,42472.7954
2020,3,22,0,42759.4735999999
2020,3,22,1,42900.0478999999
2020,3,22,2,42917.4876999999
2020,3,22,3,43064.0075
2020,3,22,4,43171.3951999999
2020,3,22,5,43201.682
2020,3,22,6,43238.1952999999
2020,3,22,7,43088.4859999999
2020,3,22,8,42896.3805999999
2020,3,22,9,42599.1551
2020,3,22,10,41457.4352999999
2020,3,22,11,41276.2197999999
2020,3,22,12,40976.5864999999
2020,3,22,13,40450.0861
2020,3,22,14,39989.7721
2020,3,22,15,39597.9974999999
2020,3,22,16,39092.6275
2020,3,22,17,38643.4185
2020,3,22,18,38725.468
2020,3,22,19,39196.0195
2020,3,22,20,39514.6062
2020,3,22,21,40190.7180999999
2020,3,22,22,40914.9159999999
2020,3,22,23,43826.5065
2020,3,23,0,43867.5297999999
2020,3,23,1,43959.5763999999
2020,3,23,2,44004.012
2020,3,23,3,44022.8395
2020,3,23,4,44177.2801
2020,3,23,5,43931.5818
2020,3,23,6,43970.3326999999
2020,3,23,7,43520.2767
2020,3,23,8,40691.1474
2020,3,23,9,39116.2068999999
2020,3,23,10,37870.6733
2020,3,23,11,37752.3481
2020,3,23,12,37098.6713999999
2020,3,23,13,36935.1619999999
2020,3,23,14,36212.7995999999
2020,3,23,15,35956.6285999999
2020,3,23,16,36211.1880999999
2020,3,23,17,37151.9545999999
2020,3,23,18,37610.4077
2020,3,23,19,38616.0602999999
2020,3,23,20,38785.6747
2020,3,23,21,39452.0466999999
2020,3,23,22,40183.8386
2020,3,23,23,43955.4878
2020,3,24,0,43979.3856999999
2020,3,24,1,44031.1555999999
2020,3,24,2,44239.7765999999
2020,3,24,3,44378.0124
2020,3,24,4,44472.9536
2020,3,24,5,44256.3936
2020,3,24,6,44046.0095999999
2020,3,24,7,43087.358
2020,3,24,8,40617.2321
2020,3,24,9,39347.3805999999
2020,3,24,10,38206.4882
2020,3,24,11,38085.2768
2020,3,24,12,37475.3977999999
2020,3,24,13,37437.9179
2020,3,24,14,37039.1019999999
2020,3,24,15,36810.0042
2020,3,24,16,37153.3062999999
2020,3,24,17,37348.5337
2020,3,24,18,37701.1543999999
2020,3,24,19,39118.9524999999
2020,3,24,20,39116.341
2020,3,24,21,39687.0337
2020,3,24,22,40436.8767
2020,3,24,23,43971.1621999999
2020,3,25,0,44126.1606
2020,3,25,1,44078.2171999999
2020,3,25,2,44237.7298
2020,3,25,3,44176.7675999999
2020,3,25,4,44325.0448
2020,3,25,5,43957.8539999999
2020,3,25,6,43946.7456
2020,3,25,7,42939.1308999999
2020,3,25,8,41119.4619
2020,3,25,9,38982.2349
2020,3,25,10,38561.398
2020,3,25,11,38057.5054999999
2020,3,25,12,38129.7277
2020,3,25,13,37235.7753999999
2020,3,25,14,36768.4815
2020,3,25,15,36286.7635999999
2020,3,25,16,36597.1731999999
2020,3,25,17,37330.7471999999
2020,3,25,18,37621.8642
2020,3,25,19,38820.5435
2020,3,25,20,39172.8660999999
2020,3,25,21,39927.3481
2020,3,25,22,40546.5164999999
2020,3,25,23,43945.1549
2020,3,26,0,44172.5229
2020,3,26,1,44398.7027
2020,3,26,2,44348.9585999999
2020,3,26,3,44486.9343
2020,3,26,4,44696.9164
2020,3,26,5,44312.9058999999
2020,3,26,6,44252.3513
2020,3,26,7,43080.8635999999
2020,3,26,8,41245.0204999999
2020,3,26,9,39461.8565
2020,3,26,10,38564.2583
2020,3,26,11,38220.5071
2020,3,26,12,37764.4185999999
2020,3,26,13,37294.2667
2020,3,26,14,36536.4372
2020,3,26,15,36587.4527999999
2020,3,26,16,36922.5745
2020,3,26,17,37206.2566
2020,3,26,18,38268.4827
2020,3,26,19,39098.6914
2020,3,26,20,38972.2889
2020,3,26,21,39528.1397999999
2020,3,26,22,40119.1575999999
2020,3,26,23,43855.4008
2020,3,27,0,43989.3041
2020,3,27,1,44009.6431999999
2020,3,27,2,44094.1258999999
2020,3,27,3,44197.6243
2020,3,27,4,44200.7214
2020,3,27,5,44295.8387
2020,3,27,6,43825.8864
2020,3,27,7,43224.7422
2020,3,27,8,40630.536
2020,3,27,9,39423.9104
2020,3,27,10,38612.8577999999
2020,3,27,11,38004.9234999999
2020,3,27,12,37598.9354
2020,3,27,13,36961.3485999999
2020,3,27,14,36485.7883999999
2020,3,27,15,36414.7327
2020,3,27,16,36766.7954
2020,3,27,17,36983.8701
2020,3,27,18,37214.4510999999
2020,3,27,19,38167.4409
2020,3,27,20,38634.2661999999
2020,3,27,21,38939.1894
2020,3,27,22,39455.0849999999
2020,3,27,23,42831.8609
2020,3,28,0,43266.4651
2020,3,28,1,43272.9199999999
2020,3,28,2,43563.1739999999
2020,3,28,3,43525.4951
2020,3,28,4,43565.945
2020,3,28,5,43404.0544
2020,3,28,6,43094.9475
2020,3,28,7,42723.8047
2020,3,28,8,42546.9323999999
2020,3,28,9,41665.6987
2020,3,28,10,41025.6843999999
2020,3,28,11,40852.8343
2020,3,28,12,40246.7658
2020,3,28,13,40000.6953999999
2020,3,28,14,39693.3714
2020,3,28,15,39012.3907
2020,3,28,16,39105.368
2020,3,28,17,38987.0821999999
2020,3,28,18,38495.5625
2020,3,28,19,39049.0486
2020,3,28,20,39259.16
2020,3,28,21,39168.5282
2020,3,28,22,39970.9723999999
2020,3,28,23,42843.6241
2020,3,29,0,43185.0271999999
2020,3,29,1,43122.7546
2020,3,29,2,43105.6206
2020,3,29,3,43213.1338
2020,3,29,4,43216.3533
2020,3,29,5,43298.4245999999
2020,3,29,6,43303.5187999999
2020,3,29,7,43051.4159
2020,3,29,8,42945.576
2020,3,29,9,42202.6166
2020,3,29,10,42044.6780999999
2020,3,29,11,41864.7281999999
2020,3,29,12,41329.2569999999
2020,3,29,13,41082.9565999999
2020,3,29,14,40304.1232999999
2020,3,29,15,40351.6869
2020,3,29,16,40410.1613999999
2020,3,29,17,39467.3548999999
2020,3,29,18,39679.5477
2020,3,29,19,39821.8853999999
2020,3,29,20,40202.6215
2020,3,29,21,40753.6164999999
2020,3,29,22,41555.7165
2020,3,29,23,44091.8269
2020,3,30,0,44103.7819999999
2020,3,30,1,44139.3853
2020,3,30,2,44300.3038999999
2020,3,30,3,44207.8297
2020,3,30,4,44504.8164
2020,3,30,5,44196.6362
2020,3,30,6,44098.2263
2020,3,30,7,43068.7318
2020,3,30,8,41375.1912999999
2020,3,30,9,39139.83
2020,3,30,10,38023.2503999999
2020,3,30,11,38094.9594
2020,3,30,12,37609.894
2020,3,30,13,37098.7560999999
2020,3,30,14,36934.4764
2020,3,30,15,36532.4337999999
2020,3,30,16,36381.9093999999
2020,3,30,17,36570.6747
2020,3,30,18,37570.3487
2020,3,30,19,38976.1716
2020,3,30,20,39281.3960999999
2020,3,30,21,39845.4475
2020,3,30,22,40276.3177
2020,3,30,23,43990.9876
2020,3,31,0,44204.6667999999
2020,3,31,1,44084.7324
2020,3,31,2,44360.0524999999
2020,3,31,3,44272.0959
2020,3,31,4,44649.6884999999
2020,3,31,5,44441.4213
2020,3,31,6,44151.7646
2020,3,31,7,43355.4818999999
2020,3,31,8,40782.1835999999
2020,3,31,9,39755.284
2020,3,31,10,38717.5878
2020,3,31,11,38320.0409999999
2020,3,31,12,38417.7577999999
2020,3,31,13,37118.3842
2020,3,31,14,37037.2194999999
2020,3,31,15,36968.8614
2020,3,31,16,36931.9193
2020,3,31,17,37520.1042
2020,3,31,18,38109.8617
2020,3,31,19,38689.9538
2020,3,31,20,39184.9152
2020,3,31,21,39742.6587
2020,3,31,22,40214.3920999999
2020,3,31,23,44019.9513999999
2020,4,1,0,44070.9764
2020,4,1,1,44069.0685
2020,4,1,2,44200.3974999999
2020,4,1,3,44354.0562999999
2020,4,1,4,44477.6667
2020,4,1,5,44105.3951
2020,4,1,6,43943.1135999999
2020,4,1,7,43278.1279999999
2020,4,1,8,41010.3179999999
2020,4,1,9,39498.4682
2020,4,1,10,39057.6644999999
2020,4,1,11,38571.6932
2020,4,1,12,38318.9674999999
2020,4,1,13,37408.6131
2020,4,1,14,37047.5886
2020,4,1,15,37118.1414
2020,4,1,16,36989.8291
2020,4,1,17,38198.6305999999
2020,4,1,18,38742.0224
2020,4,1,19,39417.7750999999
2020,4,1,20,39952.1975
2020,4,1,21,40390.8520999999
2020,4,1,22,41287.154
2020,4,1,23,43823.9648999999
2020,4,2,0,44165.4253
2020,4,2,1,44105.7148
2020,4,2,2,44014.0392999999
2020,4,2,3,44126.4602999999
2020,4,2,4,44395.6448999999
2020,4,2,5,44261.6253
2020,4,2,6,44160.7396
2020,4,2,7,43330.9842999999
2020,4,2,8,41233.5913
2020,4,2,9,39807.9314
2020,4,2,10,39261.6891
2020,4,2,11,38855.6705
2020,4,2,12,38611.6074999999
2020,4,2,13,37669.5636999999
2020,4,2,14,37499.7226999999
2020,4,2,15,37496.2681
2020,4,2,16,37374.73
2020,4,2,17,37933.8433999999
2020,4,2,18,38631.3430999999
2020,4,2,19,39431.4654
2020,4,2,20,39689.5431
2020,4,2,21,40263.9342
2020,4,2,22,40718.7372
2020,4,2,23,44196.2606999999
2020,4,3,0,44492.1601999999
2020,4,3,1,44354.177
2020,4,3,2,44308.6587999999
2020,4,3,3,44241.6247
2020,4,3,4,44524.1149999999
2020,4,3,5,44405.6506
2020,4,3,6,44058.6471
2020,4,3,7,43361.1232999999
2020,4,3,8,41240.6227999999
2020,4,3,9,39899.2405999999
2020,4,3,10,39319.2574
2020,4,3,11,38643.4394
2020,4,3,12,38124.0117
2020,4,3,13,37794.9954999999
2020,4,3,14,37305.642
2020,4,3,15,37144.5711
2020,4,3,16,37370.159
2020,4,3,17,37847.5985
2020,4,3,18,38370.3232999999
2020,4,3,19,39068.415
2020,4,3,20,38358.9185
2020,4,3,21,38967.5872
2020,4,3,22,39704.4427
2020,4,3,23,43356.6071
2020,4,4,0,43565.7277
2020,4,4,1,43511.2725999999
2020,4,4,2,43582.3562999999
2020,4,4,3,43769.9049
2020,4,4,4,43936.8354
2020,4,4,5,43869.1711
2020,4,4,6,43580.8997999999
